address,domain,extracted_date,food_category,food_types,link,opinions,   in_pric    ,max_price,rating,restaurant_name
"Paseo de la Reforma No. 296 Lobby Torre Reforma Latino, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,"Italiana, Argentina, Sudamericana","Desayuno, Almuerzo, Cena, Brunch, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17161364-Reviews-Argentalia_Reforma-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,"$3,013","$10,043",4,Argentalia
"Avenida de la Paz 40 Local 1, Ciudad de M̩xico 01000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,Europea,"Desayuno, Almuerzo, Cena, Brunch, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13559626-Reviews-Padella_San_Angel-Mexico_City_Central_Mexico_and_Gulf_Coast.html,7,$300,$600,4,Padella - San Angel
"Calle Carolina 113 Colonia Nochebuena, Alcald�_a Benito Ju��rez, Ciudad de M̩xico 03720 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,"Estadounidense, Del sudoeste de EE.UU","Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15814214-Reviews-Smokes_BBQ_House-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,$120,$465,4.5,Smokes BBQ House
"Calle Caballo Calco 1 Coyoac��n, Ciudad de M̩xico 04020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14789028-Reviews-El_Chaman-Mexico_City_Central_Mexico_and_Gulf_Coast.html,9,       xicana,,4,El Chaman
"Calle Prado Norte 341 C, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,Mexicana,"Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1099593-Reviews-Los_Churros_del_VAlle-Mexico_City_Central_Mexico_and_Gulf_Coast.html,55,$201,$301,3.5,Los Churros del VAlle
"Avenida Paseo de las Palmas 555 PB Col Lomas de Chapultepec, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,"Italiana, Mexicana","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9846565-Reviews-Bel_Cielo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,$400,$500,4.5,Bel Cielo
"Michoacan 81, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,Almuerzo,"Estacionamiento disponible, Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d854218-Reviews-Sep_s-Mexico_City_Central_Mexico_and_Gulf_Coast.html,35,$502,"$2,009",3.5,Sep's
"Alvaro Obregon 206, Esquina Insurgentes, Colonia Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19202237-Reviews-El_Gato_Volador-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,"      sayuno, Al    u    rzo, C    na",,5,El Gato Volador
"Av Xola 1255 Col. Navarrete del Benito Juarez, Ciudad de M̩xico 03020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4588722-Reviews-El_Globo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,7,Franc    sa,,4.5,El Globo
"Calle Maestro Antonio Caso Numero 89 Colonia San Rafael Delegaci�_n Cuauhtemoc DF, Ciudad de M̩xico 06470 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,"Francesa, Mexicana, Caf̩",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10218011-Reviews-Sta_Cecilia_Cafe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,$45,$70,4.5,Sta Cecilia Cafe
"Calle Tolstoi 17 Esquina Dante Y Leibinitz, Ciudad de M̩xico 11590 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23194252-Reviews-Burgermesiter_Mx-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,"Al    u    rzo, C    na",,5,Burgermesiter Mx
"Calle Miguel Laurent 1154, Ciudad de M̩xico 03650 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14401842-Reviews-3sesenta-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,Pizz    r  _a,,4,3sesenta
"Calle Habana SN Deportivo 18 de Marzo, Ciudad de M̩xico 07020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9769830-Reviews-Caffe_18-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,,,5,Caff̩ 18
"Montecito 38 Piso 3 World Trade Center, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,"Caf̩, Internacional","Desayuno, Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8058274-Reviews-El_GaTTo_Gourmet-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,$42,$182,4.5,El GaTTo Gourmet
"Eje Vial 5 Norte (Avenida Montevideo) 211 Lindavista, Gustavo A. Madero,, Ciudad de M̩xico 07300 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6835079-Reviews-Anzahl-Mexico_City_Central_Mexico_and_Gulf_Coast.html,7,China,,4,Anzahl
"Calle Chiapas 122, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19923425-Reviews-Surtidora_De_Pescado_Del_Centro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,   ariscos,,5,Surtidora De Pescado Del Centro
"Calle Coahuila Roma Norte 99, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,Delicatessen,"Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17353621-Reviews-Falling_Piano_Brewing_Co-Mexico_City_Central_Mexico_and_Gulf_Coast.html,8,"$3,013","$7,030",4,Falling Piano Brewing Co.
"Diagonal de San Antonio 1689 Local A, Narvarte Entre Morena y Dr. Vertiz, Ciudad de M̩xico 03020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10287087-Reviews-Miss_Jochito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,9,,,4,Miss Jochito
"Calle Heroes Del 47 141, Ciudad de M̩xico 04120 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13000299-Reviews-Barbacoa_de_Santiago-Mexico_City_Central_Mexico_and_Gulf_Coast.html,8,"      sayuno, Al    u    rzo, C    na",,3.5,Barbacoa de Santiago
"Eje Vial Eje 2 Poniente (Florencia) 31 Local A, entre Hamburgo y Londres, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17386042-Reviews-Pasion_del_Cielo_Coffee-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,"      sayuno, Al    u    rzo, C    na",,4.5,Pasi�_n del Cielo Coffee
"Polanco calle Masarik esquina Francisco Petrarca Local 101, Ciudad de M̩xico 11590 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9777619-Reviews-Ide_gourmet-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,$55,$150,5,Ide gourmet
"Plaza Niza 66, local 105, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,"Mexicana, Japonesa, Fusi�_n japonesa","Almuerzo, Cena, Brunch, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23632099-Reviews-CrownBerry_Maid_Cafe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,$150,$250,5,Crown Berry Maid Cafe
"Calzada Azcapotzalco La Villa 1203 San Bartolo Atepehuacan, Gustavo A. Madero, Ciudad de M̩xico 07730 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,Reservaciones,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9831979-Reviews-La_Covacha_de_Vos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,9,"Arg    ntina, Su  a        ricana",,4,La Covacha de Vos
"Felipe Villanueva No. 27 Local 4 Col. Guadalupe Inn, Ciudad de M̩xico 01020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,"Italiana, Mexicana, Pizzer�_a, Espa̱ola, Argentina, Sudamericana",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10892630-Reviews-Citta_Bistro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,$35,$150,5,Citta Bistro
"Eje Central L��zaro C��rdenas #409 Local G y H, Ciudad de M̩xico 03300 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9984536-Reviews-Taberna_Calacas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,$65,$300,5,Taberna Calacas
"Avenida San Jeronimo 1423 L 4 San Jer�_nimo L�_dice, Ciudad de M̩xico 10200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,"Asientos al aire libre, Estacionamiento privado gratis, Acceso para silla de ruedas, Acepta tarjetas de cr̩dito",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14109499-Reviews-Mariette-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,"      sayuno, Al    u    rzo, C    na",,5,Mariette
"Circuito Interior (Avenida Revolucion) 813 813 Colonia, Ciudad de M̩xico 11800 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7992964-Reviews-Cantina_La_Caminera-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,       xicana,,4.5,Cantina La Caminera
"Viaducto Rio de La Piedad 164, Ciudad de M̩xico 15800 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,Mexicana,"Desayuno, Almuerzo, Cena, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15273689-Reviews-Restaurante_Magnolias-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,$250,$400,4.5,Restaurante Magnolias
"Monte Everest 635, Local 4 Colonia Miguel Hidalgo, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,Reservaciones,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23177672-Reviews-Zeru_Lomas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,8,"                 n    a,     spa  �ola",,4,Zeru Lomas
"Calle Zempoala 80 Colonia Narvarte, Ciudad de M̩xico 03023 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13921771-Reviews-Paraiso_Social-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,Caf  �,,4.5,Paraiso Social
"Calle Amado Nervo 51 Esquina Amado Nervo, Santa Mar�_a La Ribera, Ciudad de M̩xico 06400 M̩xico",www.tripadvisor.com.mx,08/09/22 18:03,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15052003-Reviews-Taqueria_La_Roca-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,       xicana,,4.5,Taqueria La Roca
"Calle Dolores # 16, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Mexicana, Internacional","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10715291-Reviews-D_10_Seis-Mexico_City_Central_Mexico_and_Gulf_Coast.html,6,$200,$600,4,D'10 & Seis
"Amsterdam 76, Hip�_dromo Hip�_dromo, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Mexicana, Saludable",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13480203-Reviews-Mayco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,$80,$180,5,Mayco
"Avenida Insurgentes sur 1457 Torre Manacar, Ciudad de M̩xico 03920 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14397095-Reviews-Maison_Kayser-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,Franc    sa,,4,Maison Kayser
"Av. Anillo Periferico Sur No. 4690 Local 510, Amplicacion Pedregal San Angel, Ciudad de M̩xico 04500 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3960844-Reviews-100_Natural_Perisur-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,"       xicana, Salu  abl    ",,4.5,100% Natural Perisur
"Alejandro Dumas 125 Col Polanco, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Desayuno, Almuerzo, Cena",Servicio de mesa,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2336879-Reviews-Dumas_Gourmet-Mexico_City_Central_Mexico_and_Gulf_Coast.html,11,       xicana,,4,Dumas Gourmet
"Avenida Unidad Modelo 30 Colonia Unidad Modelo Delegacion Iztapalapa, Ciudad de M̩xico 09250 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Italiana, Pizzer�_a",Cena,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10065556-Reviews-Dolce_Maria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,12,$60,$150,3.5,Dolce Maria
"Calle Rio Tiber 107 Cuauhtemoc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Japonesa, Sushi",Reservaciones,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11804204-Reviews-Mi_Sushi-Mexico_City_Central_Mexico_and_Gulf_Coast.html,8,$150,$350,4,Mi Sushi
"Chapultepec Park,, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Desayuno, Cena, Almuerzo, Brunch, Abierto hasta tarde","Reservaciones, Asiento, Sillitas altas disponibles, Servicio de mesa, Sirve alcohol",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1032713-Reviews-Meridiem-Mexico_City_Central_Mexico_and_Gulf_Coast.html,52,       xicana,,3.5,Meridiem
"Odesa 1219 Col. Portales Alcaldia B.j. A Media Cuadra De Rio Churubusco, Ciudad de M̩xico 03300 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Italiana, Mexicana, Comida r��pida","Desayuno, Almuerzo, Cena, Brunch, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23750813-Reviews-La_Quincena-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,"$1,506","$10,043",5,La Quincena
"Calle Cuernavaca # 44-A Col. Condesa, Del. Cuauhtemoc, Ciudad de M̩xico 06140 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Caf̩, Comida r��pida, Contempor��nea","Desayuno, Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11831464-Reviews-La_Chocolaterie_by_Valka-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,$18,$150,5,La Chocolaterie by Valka
"Planta Baja, justo al centro de la Plaza. Av. Ej̩rcito Nacional No.843-B Col. Granada, Ciudad de M̩xico 11520 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,Brunch,Acceso para silla de ruedas,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11740999-Reviews-Snob_Bistro_Antara-Mexico_City_Central_Mexico_and_Gulf_Coast.html,11,"       xicana,     urop    a, Caf  �",,3.5,Snob Bistro Antara
"Guti̩rrez Zamora 33, Ciudad de M̩xico 01710 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Mexicana, Mariscos, Parrilla",Cena,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15050002-Reviews-Ay_Mi_Mazatlan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,11,$150,$500,4,Ay Mi Mazatl��n
"Avenida Coyoacan 124 Local A, Ciudad de M̩xico 03103 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Argentina, Sudamericana",Reservaciones,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12156644-Reviews-Insoportablemente_Argentino-Mexico_City_Central_Mexico_and_Gulf_Coast.html,8,$150,$350,4,Insoportablemente Argentino
"Oriente 170 #439, Colonia Moctezuma Segunda Seccion,, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10378831-Reviews-Mariscos_Popocatepetl-Mexico_City_Central_Mexico_and_Gulf_Coast.html,6,   ariscos,,4.5,Mariscos Popocatepetl
"Calle Augusto Rodin 217, Ciudad de M̩xico 03710 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,Cena,"Comida para llevar, Servicio de mesa, Asiento",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10097895-Reviews-Tercos_Burritos_y_Clamatos_Chihuahua_Style-Mexico_City_Central_Mexico_and_Gulf_C.html,15,"       xicana,   ,  ",,3.5,Tercos Burritos y Clamatos Chihuahua Style
"C�_rdoba 148, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19381856-Reviews-Maiz_de_Cacao-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,       xicana,,4.5,Ma�_z de Cacao
"Calle Torcuato Tasso # 315 Polanco 5ta Secci�_n,, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23273129-Reviews-Bar_El_Sella-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,   spa  �ola,,4.5,Bar El Sella
"Calle Norte 13 No 280 Parque Lindavista, Ciudad de M̩xico 07760 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Asiento, Servicio de mesa, Acceso para silla de ruedas",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10636687-Reviews-Crepes_Waffles-Mexico_City_Central_Mexico_and_Gulf_Coast.html,13,"      sayuno, Al    u    rzo, C    na",,3.5,Crepes & Waffles
"Miguel ́ngel De Quevedo 660 Esq. Felipe Carrillo Puerto, Delegaci�_n Coyoac��n, Ciudad de M̩xico 04000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15758586-Reviews-Pizzas_Plaza-Mexico_City_Central_Mexico_and_Gulf_Coast.html,7,Pizz    r  _a,,4,Pizzas Plaza
"Avenida Oaxaca 18 Col. Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23254893-Reviews-La_Pofferia-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,"B    lga, N        rlan      sa,     urop    a",,5,La Poffer�_a
"Calle Lago Alberto 320 Esquina Mariano Escobedo, Ciudad de M̩xico 11320 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Cena, Abierto hasta tarde, Bebidas","Servicio de mesa, Entrega a domicilio, Comida para llevar, Asientos al aire libre, Asiento, Estacionamiento disponible, Televisi�_n, Acceso para silla de ruedas, Sirve alcohol, Vino y cerveza, Acepta tarjetas de cr̩dito, Apto para perros, Estilo familiar",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7811173-Reviews-La_Ostra-Mexico_City_Central_Mexico_and_Gulf_Coast.html,18,"   ariscos, Salu  abl    , Co    i  a        call    , Fusi  _n japon    sa",,3.5,La Ostra
"Avenida Tamaulipas 60, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,Reservaciones,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12683869-Reviews-Black_Taiga-Mexico_City_Central_Mexico_and_Gulf_Coast.html,8,"       xicana, Asi    tica, Tailan      sa, Fusi  _n, Vi    tna    ita, Cor    ana",,4,Black Taiga
"Abasolo 35-Local A Del Carmen, Coyoac��n, Ciudad de M̩xico 04100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8143220-Reviews-El_Boxito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,9,       xicana,,4,El Boxito
"Paseo de los Tamarindos 90 Dentro de Paseo Arcos Bosques, Bosques de las Lomas, Ciudad de M̩xico 05120 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Mexicana, Internacional, Saludable","Desayuno, Almuerzo, Cena, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15013560-Reviews-Giornale_Arcos_Bosques-Mexico_City_Central_Mexico_and_Gulf_Coast.html,6,$120,$300,4,Giornale Arcos Bosques
"Avenida Moliere 321 Entre Ejercito Nacional y Homero, Colonia Polanco, Ciudad de M̩xico 11540 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,Cena,"Reservaciones, Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8599041-Reviews-Moliere_321-Mexico_City_Central_Mexico_and_Gulf_Coast.html,27,       xicana,,3.5,Moliere 321
"Avenida Insurgentes sur 1457 Torre Manacar, Ciudad de M̩xico 01050 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17620928-Reviews-Chili_S_Manacar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,"       xicana,     sta  ouni      ns    , C    rv    c    r  _a, Int    rnacional,  ",,5,Chili�۪S Manacar
"Avenida Emilio Castelar 163, Ciudad de M̩xico 11540 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,Internacional,"Almuerzo, Cena, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4187565-Reviews-Lincoln_Cantine-Mexico_City_Central_Mexico_and_Gulf_Coast.html,17,$310,$500,3.5,Lincoln Cantine
"Calle Amberes 29, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Almuerzo, Cena",Reservaciones,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6546943-Reviews-Il_Forno_Ristorante-Mexico_City_Central_Mexico_and_Gulf_Coast.html,8,"Italiana, Pizz    r  _a",,4,Il Forno Ristorante
"Calle Durango Roma Norte 233 Frente AL Palacio DE Hierro, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Mexicana, Argentina, Sudamericana",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13126950-Reviews-Resto_Cafe_Felicidad-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,$50,$250,4.5,Resto Cafe Felicidad
"Calzada Acoxpa 457, Ciudad de M̩xico 14370 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Almuerzo, Brunch","Asiento, Acceso para silla de ruedas, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4763512-Reviews-Casa_Licha-Mexico_City_Central_Mexico_and_Gulf_Coast.html,17,"  ,  ",,3.5,Casa Licha
"Avenida Mazatl��n 20C, Ciudad de M̩xico 06140 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Cena, Desayuno, Almuerzo","Reservaciones, Acepta tarjetas de cr̩dito, Servicio de mesa, Asiento",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23512673-Reviews-Bulla_Condesa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,12,   spa  �ola,,3.5,Bulla Condesa
"Calle Boulevard Puerto Aereo 123 Col. Moctezuma, Ciudad de M̩xico 15530 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15296748-Reviews-Restaurante_Sanborns-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,,,4.5,Restaurante Sanborns
"Circuito Interior (Avenida Revolucion) 107, Ciudad de M̩xico 11870 M̩xico",www.tripadvisor.com.mx,08/09/22 18:04,"Apto para vegetarianos, Opciones veganas","Desayuno, Cena, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10409302-Reviews-Kowloon_Delight_Tacubaya-Mexico_City_Central_Mexico_and_Gulf_Coast.html,19,"       xicana, China,     ariscos",,3.5,Kowloon Delight Tacubaya
