,address,domain,extracted_date,food_category,food_types,link,opinions,min_price,max_price,rating,restaurant_name
4311,"Avenida Puente de La Morena 50, Ciudad de M̩xico 11800 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6771520-Reviews-La_Morenita_Catina_Bar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,La Morenita Catina & Bar
4312,"Nuevo Leon Col. Condesa, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6651328-Reviews-Lampuca-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,Lampuca
4313,"Avenida Universidad 740 Col Santa Cruz Atoya, Ciudad de M̩xico 03310 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6408062-Reviews-Il_Forno_by_50_friends-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,463.7050452781371,44320.62354463131,3.5,Il Forno by 50 friends
4314,"Avenida Industria Militar 1063 Hipodromo de las America, Ciudad de M̩xico 11200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Servicio de mesa, Reservaciones, Asiento",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12798972-Reviews-Restaurante_1943-Mexico_City_Central_Mexico_and_Gulf_Coast.html,14,463.7050452781371,44320.62354463131,3.0,Restaurante 1943
4315,"Manuel Reyes Veramendi 40 Colonia San Miguel Chapultepec, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3441596-Reviews-La_Piazzetta-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,La Piazzetta
4316,"Calle Dakota 178, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3720968-Reviews-Barrio_Almagro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,Barrio Almagro
4317,"Avenida Paseo de La Reforma # 465, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4765530-Reviews-Bar_Caviar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Bar Caviar
4318,"Francisco I. Madero 3 Colonel San Angel, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Asiento, Sirve alcohol, Servicio de mesa",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7591200-Reviews-La_Camelia-Mexico_City_Central_Mexico_and_Gulf_Coast.html,23,463.7050452781371,44320.62354463131,3.0,La Camelia
4319,"Medell�_n 198, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20055166-Reviews-Marisqueria_y_Cevicheria_Mony-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Marisquer�_a y Cevicher�_a Mony
4320,"Mario Pani 3 Colonia Santa Fe, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,Apto para vegetarianos,"Desayuno, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4272034-Reviews-Green_Light_Pizza-Mexico_City_Central_Mexico_and_Gulf_Coast.html,17,463.7050452781371,44320.62354463131,3.0,Green Light Pizza
4321,"Calle San Felipe 144 Cineteca Nacional, Xoco, Ciudad de M̩xico 03330 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13820713-Reviews-Ocho_y_Medio_Cafe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,Ocho y Medio Caf̩
4322,"Ave Rio Churubusco N. 200, Ciudad de M̩xico 08400 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12999890-Reviews-Monaco_Restaurant-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,Monaco Restaurant
4323,"Av. Paseo de la Reforma, Ciudad de M̩xico 11580 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19118258-Reviews-Libreria_Porrua-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,463.7050452781371,44320.62354463131,3.5,Librer�_a Porr̼a
4324,"Avenida Stim, 1328 Piso 2, Ciudad de M̩xico 05129 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10457868-Reviews-La_Raclette-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,463.7050452781371,44320.62354463131,4.0,La Raclette
4325,"Calle Spencer 314 Entre Euler y Mariano Escobedo, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17386163-Reviews-Pastes_Kiko_s-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Pastes Kiko's
4326,"Av. Coyoac��n 1531, Col del Valle Centro,, Ciudad de M̩xico 03100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17394118-Reviews-Le_Petit_Bakery-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Le Petit Bakery
4327,"Pedro Romero de Terreros, 901 Colonel del Valle, Ciudad de M̩xico 03103 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Argentina, Sudamericana","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11749782-Reviews-El_Churrasquito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,220.0,500.0,3.5,El Churrasquito
4328,"San Francisco 1660, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17478430-Reviews-Quebrache-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Quebrache
4329,"Calle Tabaqueros 16 Piso 6, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Caf̩, Asi��tica","Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15243004-Reviews-Comedor_Escondido-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,180.0,500.0,4.0,Comedor Escondido
4330,"Avenida Fortuna 334 Int. AR-05, Col. Magdalena de las Salinas,, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17178115-Reviews-La_Cerveceria_de_Barrio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,La Cerveceria de Barrio
4331,"Insurgentes Sur, Av Michoac��n 373 esquina, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17747964-Reviews-La_Naval-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,La Naval
4332,"Avenida 12 277 Colonia Puebla, Ciudad de M̩xico 15020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17629838-Reviews-El_Herradero-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,El Herradero
4333,"Av. Revoluci�_n 1356, Guadalupe Inn, Ciudad de M̩xico 01020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13303268-Reviews-Cerveceria_Pierrot-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Cerveceria Pierrot
4334,"Avenida de Las Naciones 38 Dentro de WTC, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13592906-Reviews-Sushi_Itto-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,Sushi-Itto
4335,"Calle Quer̩taro 222, Benito Ju��rez, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17757872-Reviews-Son_de_la_Loma-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Son de la Loma
4336,"Avenida Canal de Tezontle 107, Ciudad de M̩xico 09260 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17629833-Reviews-Espadas_Mas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,Espadas & Mas
4337,"Avenida Nuevo Leon 163, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6739445-Reviews-El_7_de_Julio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,El 7 de Julio
4338,"Calle Rio Lerma 18 Cuauht̩moc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15618634-Reviews-Mexitaco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Mexitaco
4339,"Av. Rep̼blicas 96 Portales Sur, Ciudad de M̩xico 03300 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15624415-Reviews-Sopes_y_Gorditas_Republicas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Sopes y Gorditas Republicas
4340,"Avenida Eje 2 sur (Queretaro) 225 Roma Sur, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Almuerzo, Cena, Brunch, Bebidas","Servicio de valet, Acceso para silla de ruedas, Acepta tarjetas de cr̩dito",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15025530-Reviews-Paella_Mendez-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Paella Mendez
4341,"Calle San Isidro 63 Col Reforma Social, Ciudad de M̩xico 11650 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Espa̱ola",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13570342-Reviews-El_Parador_De_Espana-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,100.0,800.0,4.0,El Parador De Espa̱a
4342,"Calle Marsella 45 Colonia Juarez, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8724705-Reviews-El_Rebost-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,463.7050452781371,44320.62354463131,3.5,El Rebost
4343,"Avenida Paseo de La Reforma 222, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,Cena,"Entrega a domicilio, Comida para llevar, Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7291349-Reviews-Sushiitto-Mexico_City_Central_Mexico_and_Gulf_Coast.html,52,463.7050452781371,44320.62354463131,3.0,Sushiitto
4344,"Rosa Venus 13, El Alfalfar, Alvaro Obreg�_n, Ciudad de M̩xico 01470 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15328114-Reviews-La_Escondida_Pozoleria_y_Birria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,La Escondida Pozoleria y Birria
4345,"Boulevard Viaducto Rio de La Piedad # 318, Ciudad de M̩xico 06850 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Churrasquer�_a, Argentina, Sopas, Sudamericana",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15550493-Reviews-Los_Tacos_De_Fonda_Argentina-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,200.0,350.0,4.0,Los Tacos De Fonda Argentina
4346,"Oriente 184 No. 316 Col. Moctezuma 2a seccion, C.P. 15530 Una cuadra de circuito Interior, frente al aeropuerto, Ciudad de M̩xico 15530 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Reservaciones, Asiento, Servicio de mesa",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4079220-Reviews-Don_Andres-Mexico_City_Central_Mexico_and_Gulf_Coast.html,18,463.7050452781371,44320.62354463131,3.0,Don Andr̩s
4347,"Vista Hermosa, Alvaro Obregon. Prolongacion Vasco de Quiroga 3800 Palacio de Hierro en Centro Comercial Santa Fe, Ciudad de M̩xico 05500 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Latina, Espa̱ola","Desayuno, Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15833174-Reviews-Los_Panchos_Terraza_Palacio_Santa_Fe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,2009.0,6026.0,4.0,Los Panchos Terraza Palacio Santa Fe
4348,"Masaryk 393, Planta Alta, Col. Polanco, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6437892-Reviews-Paloma_Masaryk-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Paloma Masaryk
4349,"Avenida Universidad 645, Ciudad de M̩xico 03100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Reservaciones, Asiento, Servicio de mesa",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10451180-Reviews-La_Cerveceria_del_Barrio_Universidad-Mexico_City_Central_Mexico_and_Gulf_Coast.html,22,463.7050452781371,44320.62354463131,3.0,La Cervecer�_a del Barrio Universidad
4350,"Rosales 6 colonia tabacalera Entre Basilio Badillo y puente de Alvarado, Ciudad de M̩xico 06030 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Italiana, Parrilla",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13405715-Reviews-Cozzaglia-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,180.0,350.0,4.0,Cozzaglia
4351,"Calz. de la Viga 124 Local 4 Delegaci�_n Venustiano Carranza, Ciudad de M̩xico 15820 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14953959-Reviews-La_Langosta-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,La Langosta
4352,"Av. Mario colin, Ciudad de M̩xico 54030 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,Mexicana,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13403254-Reviews-La_Unica_de_Arandas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,35.0,150.0,4.0,La �_nica de Arandas
4353,"Circuito Empresarial Lt. 12, Ciudad de M̩xico 52787 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7215920-Reviews-The_Big_s_El_Orange_Interlomas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,463.7050452781371,44320.62354463131,3.5,Big Orange
4354,"San Luis Potosi, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1137027-Reviews-L_Atelier_dem_Quim_Jardi-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,301.0,402.0,3.5,L'Atelier dem Quim Jardi
4355,"Avenida Ninos Heroes 243, Ciudad de M̩xico 06720 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d16700395-Reviews-Las_Quekas_Factory-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Las Quekas Factory
4356,"Calle Filadelfia s/n Dentro del Lobby principal del CIEC WTC, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15549182-Reviews-Heineken_Bar_Wtc-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Heineken Bar Wtc
4357,"Avenida Hacienda de La Gavia 68 Impulsora Popular Avicola, Ciudad de M̩xico 57130 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11733604-Reviews-El_Sazon_de_Rosita-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,El Sazon de Rosita
4358,"Calle Heriberto Frias 1162 col. del Valle, Ciudad de M̩xico 03100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14055868-Reviews-Alacena_Garufa_Delicatessen-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,463.7050452781371,44320.62354463131,4.0,Alacena Garufa Delicatessen
4359,"Av de los Insurgentes Sur 427 Roma Sur, Ciudad de M̩xico 06760 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d16787771-Reviews-La_Fogata-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,La Fogata
4360,"Av. Horacio #400 Polanco, V Secci�_n, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15244330-Reviews-Pizza_Mx-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Pizza Mx
4361,"Antonio Dovali Jaime 70, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17178120-Reviews-La_Cerveceria_de_Barrio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,La Cerveceria de Barrio
4362,"Eje Vial 2 sur (Avenida Del Taller) 583, Ciudad de M̩xico 15900 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17561547-Reviews-Comedor_Balbuena-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,comedor Balbuena
4363,"Mercaderes #20 Col. San Jose Insurgentes, Ciudad de M̩xico 03900 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14983245-Reviews-Fiesta_Inn_Insurgentes_Sur_Restaurant-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,Restaurante Fiesta Inn Insurgentes Sur
4364,"Calzada de Tlalpan 4456 Local 103 Planta Alta, Ciudad de M̩xico 14050 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6751050-Reviews-Tabita_Reposteria_y_Comida_Gourmet-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Tabita Reposteria y Comida Gourmet
4365,"Av. Juarez #32 Primer Piso, Plaza Juarez, Ciudad de M̩xico 06050 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6453491-Reviews-La_Casa_de_la_Dona-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,La Casa de la Do̱a
4366,"Calle Soria 103, Ciudad de M̩xico 03400 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17336407-Reviews-Monteabuelo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Monteabuelo
4367,"Avenida Horacio 428, Ciudad de M̩xico 11530 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17351883-Reviews-El_Jaguaiano-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,El Jaguaiano
4368,"Av. Divisi�_n del Norte #820 Mercado Del Valle,planta baja, Ciudad de M̩xico 03020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13803586-Reviews-La_Calenda-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,La Calenda
4369,"Pedro Luis Ogazon 102, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1352710-Reviews-Dos_Puertas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,Dos Puertas
4370,"Calle James Sullivan 55 San Rafael, Ciudad de M̩xico 06470 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d18031827-Reviews-Geros_Cafeteria_y_Pasteleria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Geros Cafeteria y Pasteleria
4371,"Adolfo Prieto y Felix Cuevas en City Shops Del Valle, Ciudad de M̩xico 03200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7160176-Reviews-Pizza_Mafia-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Pizza Mafia
4372,"Campos Eliseos 412, Ciudad de M̩xico 11510 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6034339-Reviews-Go_Green_Go_Life-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,463.7050452781371,44320.62354463131,3.5,Go Green Go Life
4373,"Avenida Oaxaca 79 Roma Norte, Cuauhtemoc, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Comida para llevar, Reservaciones, Asiento, Sirve alcohol",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8448309-Reviews-Partners_and_Brothers-Mexico_City_Central_Mexico_and_Gulf_Coast.html,49,463.7050452781371,44320.62354463131,3.0,Partners and Brothers
4374,"Avenida Vasco de Quiroga 4299 Centro Infinito Santa Fe, Ciudad de M̩xico 01340 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,Japonesa,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14150398-Reviews-SushiPop_Santa_Fe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,200.0,500.0,4.0,SushiPop Santa Fe
